date,winner_short,loser_short,atp,location,tournament,series,court,surface_x,round_x,best of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,comment,b365w,b365l,exw,exl,lbw,lbl,psw,psl,sjw,sjl,maxw,maxl,avgw,avgl,source_file,source_year,bfew,bfel,b365w_prob,b365l_prob,b365w_prob_norm,b365l_prob_norm,rank_diff,match_date,surface_y,round_y,elo_global_w_before,elo_global_l_before,elo_global_diff,elo_surface_w_before,elo_surface_l_before,elo_surface_diff,h2h_w_before,h2h_l_before,h2h_diff,wins_last5,wins_last10,winpct_last10,date_diff,elo_implied_prob
2020-11-19,rublev a,thiem d,32,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,rublev a.,thiem d.,8.0,3.0,3919.0,9125.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.5,1.5,,,,,2.29,1.7,,,2.6,1.7,2.39,1.59,2020.xlsx,2020,,,0.4,0.6666666666666666,0.375,0.625,-5.0,2020-11-16,Hard,RR,1639.272401804163,1679.3491725522017,-40.07677074803837,1657.7663537193357,1726.922797142746,-69.15644342341056,2.0,2.0,0.0,3.0,8.0,0.8,3.0,0.4425793385802551
2020-11-20,djokovic n,zverev a,32,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,djokovic n.,zverev a.,1.0,7.0,11830.0,5525.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.33,3.25,,,,,1.32,3.78,,,1.35,3.92,1.31,3.52,2020.xlsx,2020,,,0.7518796992481203,0.3076923076923077,0.7096069868995633,0.2903930131004367,6.0,2020-11-16,Hard,RR,1794.7627073923554,1666.554107172513,128.20860021984208,1823.925017064906,1729.0636365910395,94.86138047386656,3.0,2.0,1.0,3.0,6.0,0.6,4.0,0.6765644900878329
2020-11-20,medvedev d,schwartzman d,32,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,medvedev d.,schwartzman d.,4.0,9.0,6970.0,3455.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,3.75,,,,,1.3,3.96,,,1.4,4.0,1.29,3.6,2020.xlsx,2020,,,0.8,0.2666666666666666,0.75,0.25,5.0,2020-11-16,Hard,RR,1615.5270062805878,1564.5854787309954,50.941527549592365,1711.2425561714372,1523.480519517991,187.7620366534461,4.0,0.0,4.0,5.0,9.0,0.9,4.0,0.5727898881941949
2020-11-21,medvedev d,nadal r,32,London,Masters Cup,Masters Cup,Indoor,Hard,Semifinals,3.0,medvedev d.,nadal r.,4.0,2.0,6970.0,9850.0,3.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.75,2.0,,,,,1.88,2.04,,,1.95,2.2,1.8,2.04,2020.xlsx,2020,,,0.5714285714285714,0.5,0.5333333333333333,0.4666666666666667,-2.0,2020-11-16,Hard,SF,1649.4213809967684,1780.2848858450147,-130.8635048482463,1737.0809584553197,1793.739544599924,-56.65858614460421,0.0,3.0,-3.0,5.0,8.0,0.8,5.0,0.32010030313551413
2020-11-21,thiem d,djokovic n,32,London,Masters Cup,Masters Cup,Indoor,Hard,Semifinals,3.0,thiem d.,djokovic n.,3.0,1.0,9125.0,11830.0,7.0,5.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.25,1.57,,,,,2.7,1.54,,,2.7,1.66,2.47,1.56,2020.xlsx,2020,,,0.4444444444444444,0.6369426751592356,0.4109947643979057,0.5890052356020942,-2.0,2020-11-16,Hard,SF,1672.4845831548655,1778.0478027736224,-105.56321961875663,1718.2150124239718,1810.843929802724,-92.62891737875248,4.0,7.0,-3.0,4.0,8.0,0.8,5.0,0.35259071661027513
2020-11-22,medvedev d,thiem d,32,London,Masters Cup,Masters Cup,Indoor,Hard,The Final,3.0,medvedev d.,thiem d.,4.0,3.0,6970.0,9125.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.66,2.2,,,,,1.66,2.4,,,1.85,2.4,1.66,2.26,2020.xlsx,2020,,,0.6024096385542169,0.4545454545454545,0.5699481865284974,0.4300518134715025,-1.0,2020-11-16,Hard,F,1598.3218954063132,1659.8323622142173,-61.510466807904095,1696.499221172131,1706.052506812279,-9.553285640148031,1.0,3.0,-2.0,5.0,10.0,1.0,6.0,0.412392725947468
2021-11-14,medvedev d,hurkacz h,61,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,medvedev d.,hurkacz h.,2.0,9.0,7640.0,3706.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.2,4.5,,,,,1.25,4.44,,,1.26,5.45,1.21,4.35,2021.xlsx,2021,,,0.8333333333333334,0.2222222222222222,0.7894736842105263,0.2105263157894736,7.0,2021-11-15,Hard,RR,1752.1676274501006,1530.1107633533884,222.05686409671216,1814.711999999276,1580.6569759850322,234.05502401424337,1.0,1.0,0.0,3.0,7.0,0.7,1.0,0.7821537958224984
2021-11-15,djokovic n,ruud c,61,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,djokovic n.,ruud c.,1.0,8.0,10940.0,3760.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.11,6.5,,,,,1.13,7.08,,,1.15,7.5,1.11,6.48,2021.xlsx,2021,,,0.9009009009009008,0.1538461538461538,0.8541392904073586,0.1458607095926412,7.0,2021-11-15,Hard,RR,1836.23860239214,1617.9388998816944,218.2997025104453,1862.4140787535437,1593.8005439437568,268.61353480978664,1.0,0.0,1.0,4.0,8.0,0.8,0.0,0.778446143045694
2021-11-15,rublev a,tsitsipas s,61,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,rublev a.,tsitsipas s.,5.0,4.0,4950.0,6540.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.72,,,,,2.16,1.78,,,2.23,1.8,2.1,1.73,2021.xlsx,2021,,,0.4761904761904761,0.5813953488372093,0.450261780104712,0.549738219895288,-1.0,2021-11-15,Hard,RR,1480.512310382911,1606.001897457988,-125.489587075077,1549.2080266769478,1632.173010278223,-82.96498360127521,3.0,4.0,-1.0,1.0,5.0,0.5,0.0,0.32686995737573
2021-11-16,medvedev d,zverev a,61,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,medvedev d.,zverev a.,2.0,3.0,7640.0,6540.0,6.0,3.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.53,2.5,,,,,1.6,2.51,,,1.6,2.78,1.53,2.49,2021.xlsx,2021,,,0.6535947712418301,0.4,0.6203473945409429,0.3796526054590571,1.0,2021-11-15,Hard,RR,1738.841475793391,1718.5149001680695,20.32657562532131,1802.2677315497165,1764.038205940128,38.229525609588336,5.0,6.0,-1.0,3.0,8.0,0.8,1.0,0.5292189646092882
2021-11-16,sinner j,hurkacz h,61,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,sinner j.,hurkacz h.,11.0,9.0,3150.0,3706.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,2.0,,,,,1.74,2.2,,,1.85,2.2,1.77,2.04,2021.xlsx,2021,,,0.5555555555555556,0.5,0.5263157894736842,0.4736842105263157,-2.0,2021-11-15,Hard,RR,1542.5558632287891,1521.6095740563549,20.94628917243449,1598.9262663591353,1572.474482628147,26.45178373098838,0.0,1.0,-1.0,2.0,6.0,0.6,1.0,0.5301076648939539
2021-11-17,djokovic n,rublev a,61,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,djokovic n.,rublev a.,1.0,5.0,10940.0,4950.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.33,,,,,1.22,4.95,,,1.24,5.1,1.21,4.37,2021.xlsx,2021,,,0.819672131147541,0.23094688221709,0.7801801801801801,0.2198198198198198,4.0,2021-11-15,Hard,RR,1830.919789502648,1485.858828815564,345.06096068708416,1856.706350552526,1555.5681257167166,301.1382248358095,0.0,0.0,0.0,4.0,8.0,0.8,2.0,0.8793543873800775
2021-11-17,ruud c,norrie c,61,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,ruud c.,norrie c.,8.0,12.0,3760.0,2945.0,1.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.57,2.37,,,,,1.67,2.36,,,1.68,2.59,1.59,2.36,2021.xlsx,2021,,,0.6369426751592356,0.4219409282700421,0.6015228426395939,0.398477157360406,4.0,2021-11-15,Hard,RR,1619.1481422860018,1559.821466630987,59.3266756550147,1589.8964119000284,1567.0338455038273,22.862566396201142,1.0,0.0,1.0,2.0,6.0,0.6,2.0,0.5845577098057924
2021-11-18,medvedev d,sinner j,61,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,medvedev d.,sinner j.,2.0,11.0,7640.0,3150.0,6.0,0.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.4,2.75,,,,,1.45,2.97,,,1.47,3.25,1.39,2.98,2021.xlsx,2021,,,0.7142857142857143,0.3636363636363636,0.6626506024096386,0.3373493975903614,9.0,2021-11-15,Hard,RR,1732.1818036360014,1552.5002174072222,179.68158622877922,1795.939824568453,1608.658771936904,187.28105263154907,2.0,0.0,2.0,3.0,8.0,0.8,3.0,0.7377545637179461
2021-11-18,zverev a,hurkacz h,61,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,zverev a.,hurkacz h.,3.0,9.0,6540.0,3706.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.22,4.0,,,,,1.25,4.4,,,1.25,4.85,1.21,4.32,2021.xlsx,2021,,,0.819672131147541,0.25,0.7662835249042146,0.2337164750957854,6.0,2021-11-15,Hard,RR,1718.5709750594397,1505.051409758905,213.51956530053465,1765.5253330351331,1556.1178096041676,209.4075234309655,1.0,0.0,1.0,4.0,9.0,0.9,3.0,0.7736640648516528
2021-11-19,djokovic n,norrie c,61,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,djokovic n.,norrie c.,1.0,12.0,10940.0,2945.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.14,5.5,,,,,1.12,7.71,,,1.16,7.71,1.12,6.27,2021.xlsx,2021,,,0.8771929824561404,0.1818181818181818,0.8283132530120482,0.1716867469879518,11.0,2021-11-15,Hard,RR,1832.9495293169832,1544.9674918781411,287.98203743884187,1859.6541751160255,1550.5181547021205,309.13602041390527,0.0,0.0,0.0,4.0,8.0,0.8,4.0,0.8399367936102073
2021-11-19,ruud c,rublev a,61,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,ruud c.,rublev a.,8.0,5.0,3760.0,4950.0,2.0,6.0,7.0,5.0,7.0,6.0,,,,,2.0,1.0,Completed,2.5,1.5,,,,,2.43,1.63,,,2.65,1.63,2.49,1.53,2021.xlsx,2021,,,0.4,0.6666666666666666,0.375,0.625,-3.0,2021-11-15,Hard,RR,1609.7156668839857,1498.399419303768,111.31624758021736,1575.590228828528,1573.0229219389846,2.5673068895432607,0.0,3.0,-3.0,2.0,6.0,0.6,4.0,0.6549315290968614
2021-11-20,medvedev d,ruud c,61,Turin,Masters Cup,Masters Cup,Indoor,Hard,Semifinals,3.0,medvedev d.,ruud c.,2.0,8.0,7640.0,3760.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.5,,,,,1.14,6.74,,,1.18,7.4,1.13,5.83,2021.xlsx,2021,,,0.8771929824561404,0.1818181818181818,0.8283132530120482,0.1716867469879518,6.0,2021-11-15,Hard,SF,1737.0878375017985,1630.8231474299305,106.2646900718678,1798.4338961421895,1603.2551724443313,195.17872369785823,2.0,0.0,2.0,4.0,8.0,0.8,5.0,0.6483304874748095
2021-11-20,zverev a,djokovic n,61,Turin,Masters Cup,Masters Cup,Indoor,Hard,Semifinals,3.0,zverev a.,djokovic n.,3.0,1.0,6540.0,10940.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.0,1.4,,,,,3.09,1.43,,,3.32,1.45,2.99,1.39,2021.xlsx,2021,,,0.3333333333333333,0.7142857142857143,0.3181818181818181,0.6818181818181818,-2.0,2021-11-15,Hard,SF,1724.095154009127,1841.4920872122852,-117.39693320315814,1771.1360545259795,1866.17171415902,-95.0356596330405,3.0,7.0,-4.0,4.0,9.0,0.9,5.0,0.3372013384153636
2021-11-21,zverev a,medvedev d,61,Turin,Masters Cup,Masters Cup,Indoor,Hard,The Final,3.0,zverev a.,medvedev d.,3.0,2.0,6540.0,7640.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.53,,,,,2.44,1.62,,,2.65,1.63,2.44,1.56,2021.xlsx,2021,,,0.4,0.6535947712418301,0.3796526054590571,0.6203473945409429,-1.0,2021-11-15,Hard,F,1701.731392135399,1757.386538356331,-55.65514622093178,1748.0276315530791,1819.499124380177,-71.47149282709756,5.0,5.0,0.0,4.0,9.0,0.9,6.0,0.42058392761949703
2022-11-13,fritz t,nadal r,68,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,,fritz t.,nadal r.,9.0,2.0,2955.0,5820.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.37,1.57,,,,,2.46,1.62,,,2.52,1.65,2.41,1.57,2022.xlsx,2022,,,0.4219409282700421,0.6369426751592356,0.398477157360406,0.6015228426395939,-7.0,2022-11-14,Hard,RR,1537.5395452273306,1719.0498226002685,-181.5102773729377,1587.1924366859312,1722.7113935187876,-135.51895683285647,1.0,2.0,-1.0,2.0,7.0,0.7,1.0,0.2602138919153209
2022-11-14,djokovic n,tsitsipas s,68,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,,djokovic n.,tsitsipas s.,8.0,3.0,3320.0,5350.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.33,3.4,,,,,1.35,3.54,,,1.36,3.74,1.33,3.3,2022.xlsx,2022,,,0.7518796992481203,0.2941176470588235,0.7188160676532769,0.281183932346723,-5.0,2022-11-14,Hard,RR,1810.661761782648,1577.219389733341,233.44237204930687,1833.853582725395,1609.4844159405493,224.36916678484567,9.0,2.0,7.0,4.0,9.0,0.9,0.0,0.7931145353444482
2022-11-14,rublev a,medvedev d,68,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,,rublev a.,medvedev d.,7.0,5.0,3530.0,4065.0,6.0,7.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,3.4,1.33,,,,,3.55,1.35,,,3.55,1.35,3.34,1.32,2022.xlsx,2022,,,0.2941176470588235,0.7518796992481203,0.281183932346723,0.7188160676532769,-2.0,2022-11-14,Hard,RR,1552.11153197754,1637.5881966415973,-85.47666466405735,1623.613310192305,1719.0978518823465,-95.48454169004115,1.0,4.0,-3.0,2.0,7.0,0.7,0.0,0.3794123520521973
2022-11-15,ruud c,fritz t,68,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,,ruud c.,fritz t.,4.0,9.0,5020.0,2955.0,6.0,3.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.8,,,,,2.11,1.81,,,2.12,1.91,2.01,1.79,2022.xlsx,2022,,,0.5,0.5555555555555556,0.4736842105263157,0.5263157894736842,5.0,2022-11-14,Hard,RR,1550.31388001015,1559.675161140813,-9.3612811306632,1576.4897977024305,1607.5477653104078,-31.05796760797739,0.0,0.0,0.0,2.0,6.0,0.6,1.0,0.48653129267030926
2022-11-16,djokovic n,rublev a,68,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,,djokovic n.,rublev a.,8.0,7.0,3320.0,3530.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.3,3.5,,,,,1.37,3.41,,,1.37,3.6,1.32,3.33,2022.xlsx,2022,,,0.7692307692307692,0.2857142857142857,0.7291666666666667,0.2708333333333333,-1.0,2022-11-14,Hard,RR,1790.8008577259116,1560.3841703912376,230.41668733467395,1808.995729523147,1633.7998070443427,175.19592247880428,1.0,1.0,0.0,4.0,9.0,0.9,2.0,0.7902420548966708
2022-11-16,tsitsipas s,medvedev d,68,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,,tsitsipas s.,medvedev d.,3.0,5.0,5350.0,4065.0,6.0,3.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.62,1.5,,,,,2.51,1.6,,,2.65,1.61,2.52,1.52,2022.xlsx,2022,,,0.381679389312977,0.6666666666666666,0.3640776699029127,0.6359223300970874,2.0,2022-11-14,Hard,RR,1569.02183547463,1606.0820374202442,-37.06020194561415,1600.9761562908209,1684.6530037327118,-83.67684744189091,3.0,7.0,-4.0,4.0,7.0,0.7,2.0,0.4468674440251399
2022-11-17,nadal r,ruud c,68,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,,nadal r.,ruud c.,2.0,4.0,5820.0,5020.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.5,1.53,,,,,2.41,1.64,,,2.6,1.66,2.42,1.56,2022.xlsx,2022,,,0.4,0.6535947712418301,0.3796526054590571,0.6203473945409429,2.0,2022-11-14,Hard,RR,1711.2653474553,1561.3709914940673,149.8943559612328,1713.9627720319904,1588.5409228841438,125.4218491478466,1.0,0.0,1.0,2.0,6.0,0.6,3.0,0.7032581096117674
2022-11-18,djokovic n,medvedev d,68,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,,djokovic n.,medvedev d.,8.0,5.0,3320.0,4065.0,6.0,3.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.33,3.4,,,,,1.37,3.36,,,1.39,3.55,1.34,3.25,2022.xlsx,2022,,,0.7518796992481203,0.2941176470588235,0.7188160676532769,0.281183932346723,-3.0,2022-11-14,Hard,RR,1795.722311111492,1616.091803710626,179.630507400866,1815.7394308386167,1697.0889899230706,118.6504409155466,5.0,4.0,1.0,4.0,9.0,0.9,4.0,0.7376976722915269
2022-11-18,rublev a,tsitsipas s,68,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,,rublev a.,tsitsipas s.,7.0,3.0,3530.0,5350.0,3.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,2.37,1.57,,,,,2.63,1.55,,,2.63,1.63,2.39,1.57,2022.xlsx,2022,,,0.4219409282700421,0.6369426751592356,0.398477157360406,0.6015228426395939,-4.0,2022-11-14,Hard,RR,1570.418225179892,1595.9909249034276,-25.572699723535607,1642.279460989506,1626.3790655167006,15.900395472805483,4.0,6.0,-2.0,2.0,7.0,0.7,4.0,0.463264242338022
2022-11-19,djokovic n,fritz t,68,Turin,Masters Cup,Masters Cup,Indoor,Hard,Semifinals,,djokovic n.,fritz t.,8.0,9.0,3320.0,2955.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.22,4.33,,,,,1.24,4.53,,,1.28,4.75,1.23,4.14,2022.xlsx,2022,,,0.819672131147541,0.23094688221709,0.7801801801801801,0.2198198198198198,1.0,2022-11-14,Hard,SF,1806.6636430176093,1544.8892168522389,261.7744261653704,1829.0691269464296,1595.4013629547976,233.66776399163223,5.0,0.0,5.0,4.0,9.0,0.9,5.0,0.8186005497482494
2022-11-19,ruud c,rublev a,68,Turin,Masters Cup,Masters Cup,Indoor,Hard,Semifinals,,ruud c.,rublev a.,4.0,7.0,5020.0,3530.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.66,,,,,2.35,1.67,,,2.35,1.75,2.18,1.69,2022.xlsx,2022,,,0.4545454545454545,0.6024096385542169,0.4300518134715025,0.5699481865284974,3.0,2022-11-14,Hard,SF,1545.03725646065,1586.0233511998954,-40.98609473924535,1570.2443645530982,1655.9054520391512,-85.66108748605302,1.0,3.0,-2.0,3.0,5.0,0.5,5.0,0.441288365941318
2022-11-20,djokovic n,ruud c,68,Turin,Masters Cup,Masters Cup,Indoor,Hard,The Final,,djokovic n.,ruud c.,8.0,4.0,3320.0,5020.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.33,,,,,1.22,4.9,,,1.29,4.9,1.23,4.21,2022.xlsx,2022,,,0.819672131147541,0.23094688221709,0.7801801801801801,0.2198198198198198,-4.0,2022-11-14,Hard,F,1802.320263287052,1552.7356921466414,249.58457114041016,1824.6625886082145,1578.0536190990208,246.60896950919343,3.0,0.0,3.0,4.0,9.0,0.9,6.0,0.8079468751923508
2023-11-12,djokovic n,rune h,64,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,djokovic n.,rune h.,1.0,10.0,11445.0,3460.0,7.0,6.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.2,4.5,,,,,1.2,5.16,,,1.24,5.16,1.19,4.66,2023.xlsx,2023,,,0.8333333333333334,0.2222222222222222,0.7894736842105263,0.2105263157894736,9.0,2023-11-13,Hard,RR,1843.1694042943009,1496.3749887103252,346.7944155839755,1901.8620634476167,1497.1001428916138,404.7619205560029,2.0,2.0,0.0,5.0,10.0,1.0,1.0,0.8804090152422548
2023-11-12,sinner j,tsitsipas s,64,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,sinner j.,tsitsipas s.,4.0,6.0,5490.0,4435.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.2,,,,,1.39,3.26,,,1.44,3.33,1.36,3.14,2023.xlsx,2023,,,0.7352941176470588,0.3125,0.7017543859649122,0.2982456140350877,2.0,2023-11-13,Hard,RR,1737.9172024123743,1537.7038834124023,200.21331899997224,1801.1466088211102,1603.8763601456908,197.27024867541945,2.0,5.0,-3.0,5.0,9.0,0.9,1.0,0.7599709970974935
2023-11-13,medvedev d,rublev a,64,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,medvedev d.,rublev a.,3.0,5.0,7200.0,5205.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.63,,,,,1.57,2.58,,,1.57,2.76,1.51,2.55,2023.xlsx,2023,,,0.6666666666666666,0.3802281368821293,0.6368038740920097,0.3631961259079903,2.0,2023-11-13,Hard,RR,1669.5848745229443,1626.298958038558,43.28591648438646,1733.9313524517152,1675.5053873004051,58.42596515130981,6.0,2.0,4.0,3.0,6.0,0.6,0.0,0.5619731258762899
2023-11-13,zverev a,alcaraz c,64,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,zverev a.,alcaraz c.,8.0,2.0,3585.0,8455.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.75,1.44,,,,,2.87,1.48,,,2.93,1.5,2.76,1.45,2023.xlsx,2023,,,0.3636363636363636,0.6944444444444444,0.3436754176610979,0.6563245823389022,-6.0,2023-11-13,Hard,RR,1581.8717385418915,1719.170788251774,-137.2990497098824,1599.7901086541028,1712.1223678467632,-112.33225919266032,3.0,3.0,0.0,4.0,6.0,0.6,0.0,0.3120920491776499
2023-11-14,sinner j,djokovic n,64,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,sinner j.,djokovic n.,4.0,1.0,5490.0,11445.0,7.0,5.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.3,1.62,,,,,2.29,1.7,,,2.42,1.7,2.28,1.63,2023.xlsx,2023,,,0.4347826086956522,0.6172839506172839,0.413265306122449,0.586734693877551,-3.0,2023-11-13,Hard,RR,1718.5471917075354,1867.505132417615,-148.95794071007958,1782.5394042782266,1926.0449515011053,-143.50554722287893,0.0,4.0,-4.0,4.0,9.0,0.9,1.0,0.2978680315344743
2023-11-15,alcaraz c,rublev a,64,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,alcaraz c.,rublev a.,2.0,5.0,8455.0,5205.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.63,,,,,1.6,2.5,,,1.6,2.72,1.51,2.57,2023.xlsx,2023,,,0.6666666666666666,0.3802281368821293,0.6368038740920097,0.3631961259079903,3.0,2023-11-13,Hard,RR,1695.438563037207,1610.6557991085606,84.78276392864632,1689.4101783534936,1660.4954181001615,28.914760253332133,0.0,0.0,0.0,2.0,6.0,0.6,2.0,0.6196466768151339
2023-11-15,medvedev d,zverev a,64,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,medvedev d.,zverev a.,3.0,8.0,7200.0,3585.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,,,,,1.47,2.9,,,1.47,3.1,1.44,2.81,2023.xlsx,2023,,,0.6944444444444444,0.3636363636363636,0.6563245823389022,0.3436754176610979,5.0,2023-11-13,Hard,RR,1658.0400193225134,1596.6713050667115,61.368714255801706,1724.6525079918968,1612.4060116335468,112.24649635835,10.0,7.0,3.0,3.0,6.0,0.6,2.0,0.5874095243827062
2023-11-16,djokovic n,hurkacz h,64,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,djokovic n.,hurkacz h.,1.0,11.0,11445.0,3245.0,7.0,6.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.14,5.5,,,,,1.23,4.7,,,1.23,5.55,1.17,5.03,2023.xlsx,2023,,,0.8771929824561404,0.1818181818181818,0.8283132530120482,0.1716867469879518,10.0,2023-11-13,Hard,RR,1845.1531464022544,1573.9560664545818,271.1970799476724,1902.7976065953524,1629.5319710054596,273.2656355898928,6.0,0.0,6.0,5.0,10.0,1.0,3.0,0.8265162845055282
2023-11-16,sinner j,rune h,64,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,sinner j.,rune h.,4.0,10.0,5490.0,3460.0,6.0,2.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,3.0,,,,,1.42,3.12,,,1.45,3.17,1.4,2.96,2023.xlsx,2023,,,0.7142857142857143,0.3333333333333333,0.6818181818181818,0.3181818181818181,6.0,2023-11-13,Hard,RR,1712.8213335535745,1505.3189871850248,207.50234636854972,1778.861310676244,1504.0611589632358,274.8001517130083,0.0,1.0,-1.0,4.0,9.0,0.9,3.0,0.7675412660151726
2023-11-17,alcaraz c,medvedev d,64,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,alcaraz c.,medvedev d.,2.0,3.0,8455.0,7200.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,,,,,1.78,2.16,,,1.78,2.3,1.68,2.19,2023.xlsx,2023,,,0.5988023952095809,0.4545454545454545,0.5684754521963824,0.4315245478036175,1.0,2023-11-13,Hard,RR,1706.3517613203371,1674.2396376529232,32.11212366741415,1695.5731444693515,1744.6419464602377,-49.06880199088596,2.0,2.0,0.0,2.0,5.0,0.5,4.0,0.5460819158513447
2023-11-17,zverev a,rublev a,64,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,zverev a.,rublev a.,8.0,5.0,3585.0,5205.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.62,2.3,,,,,1.74,2.23,,,1.76,2.35,1.66,2.22,2023.xlsx,2023,,,0.6172839506172839,0.4347826086956522,0.586734693877551,0.413265306122449,-3.0,2023-11-13,Hard,RR,1602.302921229665,1596.8738369675364,5.429084262128527,1619.1903856708714,1644.1634308760492,-24.97304520517787,5.0,3.0,2.0,4.0,6.0,0.6,4.0,0.5078124444441566
